transaction_id,customer_id,amount,merchant_category,hour,country_risk,device_mismatch,velocity_24h,round_amount,rapid_in_out,fraud_label
T001823,C00445,76.98,groceries,13,standard,False,1,False,False,False
T001824,C00152,105.95,electronics,22,standard,False,2,False,False,False
T001825,C00297,74.18,groceries,22,high,False,1,False,False,False
T001826,C00392,271.71,crypto,19,standard,False,1,False,False,False
T001827,C00232,209.06,groceries,15,standard,False,1,False,False,False
T001828,C00103,166.74,crypto,11,high,False,2,False,False,False
T001829,C00532,240.69,travel,7,standard,True,1,False,True,False
T001830,C00240,428.28,crypto,6,standard,False,3,False,False,False
T001831,C00109,35.15,groceries,13,high,False,2,False,False,False
T001832,C00648,55.56,utilities,20,standard,False,2,False,False,False
T001833,C00192,88.3,electronics,23,standard,False,3,False,False,False
T001834,C00583,28.63,groceries,23,standard,False,2,False,False,False
T001835,C00493,47.53,electronics,22,standard,False,2,False,False,False
T001836,C00677,14.93,cash,20,standard,False,1,False,False,False
T001837,C00567,21.59,travel,20,standard,False,0,False,False,False
T001838,C00700,358.84,electronics,2,high,False,3,False,False,False
T001839,C00302,60.4,utilities,0,standard,False,4,False,False,False
T001840,C00491,9.72,groceries,16,high,False,4,False,False,False
T001841,C00559,103.08,crypto,4,standard,False,2,False,False,False
T001842,C00603,51.03,groceries,23,standard,False,3,False,False,False
T001843,C00421,9.15,crypto,19,high,False,2,False,False,False
T001844,C00361,32.83,electronics,11,high,False,0,False,True,False
T001845,C00514,55.11,utilities,10,high,True,1,False,False,False
T001846,C00565,97.12,electronics,6,standard,False,2,False,False,False
T001847,C00515,39.16,utilities,4,standard,False,2,False,True,False
T001848,C00706,261.0,travel,0,standard,False,4,False,False,False
T001849,C00535,58.49,utilities,4,standard,False,0,False,False,False
T001850,C00583,999.14,crypto,6,high,False,1,False,False,False
T001851,C00073,222.46,utilities,15,standard,False,3,False,False,False
T001852,C00564,396.1,crypto,0,standard,False,1,False,False,False
T001853,C00642,322.4,electronics,3,standard,False,1,False,False,False
T001854,C00610,20.12,cash,10,standard,False,0,False,False,False
T001855,C00520,317.01,utilities,9,standard,False,2,False,False,False
T001856,C00053,1436.84,travel,11,standard,False,2,False,False,False
T001857,C00263,536.35,cash,14,standard,False,3,False,True,False
T001858,C00733,116.6,cash,4,standard,False,2,False,False,False
T001859,C00475,25.08,travel,18,standard,False,4,False,False,False
T001860,C00047,274.62,crypto,5,standard,True,0,False,False,False
T001861,C00234,46.98,cash,1,standard,False,4,False,False,False
T001862,C00743,105.31,travel,19,standard,False,3,False,True,False
T001863,C00422,215.14,utilities,20,standard,False,3,False,False,False
T001864,C00616,282.55,groceries,10,standard,False,4,False,False,False
T001865,C00377,31.97,utilities,9,standard,False,2,False,False,False
T001866,C00114,227.48,crypto,9,standard,False,5,False,False,False
T001867,C00554,140.25,travel,17,standard,False,4,False,False,False
T001868,C00133,58.11,groceries,7,standard,False,3,False,False,False
T001869,C00154,55.73,groceries,13,standard,False,3,False,False,False
T001870,C00743,120.71,cash,9,standard,True,3,False,False,False
T001871,C00178,517.14,cash,14,standard,True,0,False,False,False
T001872,C00564,51.78,cash,19,standard,False,2,False,False,False
T001873,C00138,214.23,utilities,3,standard,False,4,False,False,False
T001874,C00641,31.67,travel,19,standard,False,0,False,False,False
T001875,C00629,43.95,travel,18,standard,False,2,False,False,False
T001876,C00662,75.18,utilities,22,standard,False,1,False,False,False
T001877,C00219,68.3,crypto,13,standard,True,1,False,False,False
T001878,C00667,66.69,travel,0,standard,False,2,False,False,False
T001879,C00109,33.8,crypto,19,standard,True,2,False,False,False
T001880,C00072,38.77,utilities,6,standard,False,1,False,False,False
T001881,C00053,48.29,groceries,21,standard,False,0,False,False,False
T001882,C00180,157.87,groceries,22,standard,False,4,False,False,False
T001883,C00475,112.28,electronics,9,standard,False,1,False,False,False
T001884,C00310,178.95,utilities,20,standard,False,2,False,False,False
T001885,C00484,267.93,cash,14,standard,False,4,False,True,False
T001886,C00241,70.69,cash,20,high,False,2,False,False,False
T001887,C00421,37.1,travel,0,standard,False,6,False,False,False
T001888,C00682,33.8,crypto,22,standard,False,1,False,False,False
T001889,C00717,452.16,cash,11,standard,False,3,False,False,False
T001890,C00487,200.27,travel,7,standard,False,2,False,False,False
T001891,C00744,405.23,crypto,17,high,False,3,False,False,False
T001892,C00313,273.69,travel,11,high,False,3,False,True,True
T001893,C00433,65.82,utilities,16,standard,True,1,False,False,False
T001894,C00655,135.07,electronics,12,standard,False,0,False,False,False
T001895,C00581,88.49,travel,7,standard,False,1,False,False,False
T001896,C00448,868.71,groceries,11,standard,False,1,False,False,False
T001897,C00677,144.87,utilities,7,standard,False,2,False,False,False
T001898,C00595,442.28,electronics,14,standard,False,3,False,False,False
T001899,C00633,89.0,electronics,8,standard,False,2,False,False,False
T001900,C00030,330.75,crypto,6,standard,False,2,False,False,False
T001901,C00155,104.21,electronics,11,standard,False,2,False,False,False
T001902,C00317,39.79,utilities,22,standard,False,1,False,False,False
T001903,C00495,335.12,utilities,19,high,False,3,False,False,False
T001904,C00076,36.69,crypto,22,high,False,0,False,False,False
T001905,C00404,58.31,cash,4,standard,False,3,False,False,False
T001906,C00381,185.53,electronics,10,standard,False,3,False,False,False
T001907,C00287,123.09,electronics,5,standard,True,2,False,False,False
T001908,C00328,50.66,cash,9,standard,False,3,False,True,False
T001909,C00506,84.14,cash,23,standard,False,1,False,False,False
T001910,C00085,340.2,cash,16,standard,False,2,False,False,False
T001911,C00233,36.58,travel,1,standard,False,2,False,True,False
T001912,C00573,4.83,travel,1,standard,True,3,False,False,False
T001913,C00044,249.85,utilities,6,standard,False,1,False,False,False
T001914,C00706,44.67,travel,23,standard,False,1,False,False,False
T001915,C00505,55.83,electronics,9,standard,False,2,False,False,False
T001916,C00009,182.65,cash,21,high,False,2,False,False,False
T001917,C00093,47.87,cash,15,high,False,3,False,False,False
T001918,C00639,60.77,travel,23,standard,False,3,False,True,False
T001919,C00646,269.32,crypto,16,standard,False,1,False,False,False
T001920,C00250,157.47,cash,0,standard,False,1,False,False,False
T001921,C00256,72.97,travel,6,standard,False,3,False,False,False
T001922,C00699,31.08,groceries,23,standard,False,4,False,False,False
T001923,C00353,26.87,travel,10,standard,False,1,False,False,False
T001924,C00241,211.99,travel,4,standard,False,4,False,False,False
T001925,C00372,144.7,utilities,22,standard,False,3,False,False,False
T001926,C00446,26.94,groceries,21,standard,False,1,False,False,False
T001927,C00708,100.75,electronics,4,high,False,6,False,False,False
T001928,C00138,7.57,groceries,14,standard,False,2,False,False,False
T001929,C00480,157.58,groceries,6,high,False,1,False,False,False
T001930,C00717,103.32,electronics,9,standard,False,3,False,False,False
T001931,C00586,33.76,utilities,7,standard,False,1,False,False,False
T001932,C00199,258.94,utilities,12,standard,False,3,False,False,False
T001933,C00021,113.27,groceries,23,standard,False,2,False,True,False
T001934,C00029,51.74,crypto,1,high,False,4,False,False,False
T001935,C00746,51.1,travel,13,standard,False,1,False,False,False
T001936,C00338,53.77,utilities,16,standard,False,2,False,False,False
T001937,C00602,183.19,groceries,19,standard,False,3,False,False,False
T001938,C00215,146.28,travel,20,standard,False,5,False,False,False
T001939,C00255,45.38,utilities,23,standard,False,5,False,False,False
T001940,C00222,19.24,groceries,19,standard,False,4,False,False,False
T001941,C00359,57.34,travel,1,standard,False,1,False,False,False
T001942,C00399,109.81,cash,10,standard,False,3,False,True,False
T001943,C00327,29.61,utilities,19,standard,False,2,False,True,False
T001944,C00572,30.84,crypto,9,standard,False,0,False,False,False
T001945,C00354,60.18,crypto,0,high,False,1,False,False,False
T001946,C00738,101.76,groceries,23,standard,False,1,False,False,False
T001947,C00224,145.91,travel,12,standard,False,1,False,False,False
T001948,C00217,236.15,groceries,19,standard,False,0,False,False,False
T001949,C00189,9.68,electronics,22,standard,True,3,False,False,True
T001950,C00104,222.56,electronics,17,standard,False,3,False,False,False
T001951,C00536,107.93,crypto,17,standard,False,5,False,False,False
T001952,C00502,39.35,groceries,5,standard,False,0,False,False,False
T001953,C00393,177.7,electronics,17,standard,False,4,False,False,False
T001954,C00366,7.67,groceries,14,standard,False,3,False,False,False
T001955,C00061,9.24,travel,2,standard,False,3,False,False,False
T001956,C00718,621.33,cash,14,standard,False,3,False,False,False
T001957,C00018,16.63,groceries,18,standard,False,4,False,False,False
T001958,C00609,90.35,groceries,13,standard,False,3,False,False,False
T001959,C00501,20.88,groceries,11,standard,True,2,False,False,False
T001960,C00341,41.92,travel,22,standard,False,0,False,False,False
T001961,C00656,22.56,utilities,21,standard,False,1,False,False,False
T001962,C00257,213.04,travel,8,standard,False,1,False,True,False
T001963,C00321,7.58,electronics,17,high,False,3,False,False,False
T001964,C00290,68.15,cash,8,standard,False,1,False,False,False
T001965,C00698,22.49,groceries,8,standard,False,0,False,False,False
T001966,C00434,21.4,cash,8,standard,False,1,False,False,False
T001967,C00006,166.9,electronics,13,standard,False,1,False,False,False
T001968,C00104,24.94,utilities,21,standard,False,3,False,False,False
T001969,C00392,60.44,groceries,22,standard,True,4,False,False,True
T001970,C00094,115.29,utilities,20,standard,False,5,False,False,False
T001971,C00513,75.05,utilities,10,standard,False,1,False,False,False
T001972,C00288,141.34,groceries,21,standard,False,0,False,False,False
T001973,C00043,221.96,crypto,19,standard,False,4,False,False,False
T001974,C00452,91.83,cash,23,standard,False,5,False,False,False
T001975,C00539,48.73,groceries,19,standard,False,0,False,False,False
T001976,C00426,64.99,crypto,19,high,False,2,False,False,False
T001977,C00224,43.86,travel,22,standard,False,1,False,False,False
T001978,C00423,202.89,crypto,12,standard,False,3,False,False,False
T001979,C00416,32.04,cash,9,standard,False,2,False,False,False
T001980,C00253,102.07,travel,12,standard,False,1,False,False,False
T001981,C00111,143.82,crypto,22,standard,False,0,False,False,False
T001982,C00489,32.06,groceries,11,standard,True,2,False,False,False
T001983,C00503,12.79,travel,2,standard,False,0,False,False,False
T001984,C00235,176.71,cash,16,standard,False,3,False,False,False
T001985,C00112,77.81,utilities,14,standard,False,0,False,False,False
T001986,C00645,62.71,travel,4,standard,False,1,False,False,False
T001987,C00391,68.63,utilities,5,standard,False,1,False,True,False
T001988,C00538,85.01,electronics,14,standard,False,1,False,False,False
T001989,C00353,107.33,groceries,16,standard,False,4,False,False,False
T001990,C00174,62.54,cash,23,high,False,0,False,False,False
T001991,C00646,34.98,electronics,23,standard,False,3,False,False,False
T001992,C00450,121.67,crypto,14,standard,False,0,False,False,False
T001993,C00590,152.06,cash,22,standard,False,3,False,True,False
T001994,C00071,34.52,cash,21,high,False,3,False,False,False
T001995,C00436,8.42,utilities,7,standard,False,1,False,False,False
T001996,C00694,220.49,groceries,11,standard,False,0,False,False,False
T001997,C00056,182.9,utilities,9,standard,False,1,False,False,False
T001998,C00729,165.16,crypto,2,standard,False,3,False,False,False
T001999,C00522,43.3,cash,8,standard,False,5,False,False,False
T002000,C00684,254.83,cash,9,standard,False,2,False,True,False
T002001,C00510,116.09,travel,22,standard,True,2,False,False,False
T002002,C00066,50.47,electronics,4,standard,False,2,False,False,False
T002003,C00553,31.68,crypto,15,standard,False,4,False,False,False
T002004,C00172,447.34,cash,11,standard,False,1,False,False,False
T002005,C00466,86.61,cash,8,standard,False,1,False,False,False
T002006,C00094,70.78,cash,18,standard,False,0,False,False,False
T002007,C00374,25.32,cash,9,standard,False,1,False,False,False
T002008,C00207,164.44,travel,17,standard,False,1,False,False,False
T002009,C00409,57.15,cash,18,standard,False,1,False,False,False
T002010,C00153,490.18,cash,20,standard,False,2,False,False,False
T002011,C00458,87.11,groceries,2,standard,False,1,False,False,False
T002012,C00484,126.22,electronics,23,standard,False,1,False,True,False
T002013,C00151,28.99,electronics,14,standard,True,0,False,True,False
T002014,C00169,19.21,electronics,9,standard,False,3,False,False,False
T002015,C00204,25.83,crypto,15,standard,False,2,False,True,False
T002016,C00100,40.93,utilities,22,standard,True,2,False,False,False
T002017,C00102,16.78,utilities,22,standard,False,1,False,False,False
T002018,C00103,21.37,groceries,12,standard,False,5,False,False,False
T002019,C00005,16.66,crypto,12,standard,False,4,False,False,False
T002020,C00451,111.11,cash,22,standard,False,4,False,False,False
T002021,C00198,171.12,crypto,2,standard,False,2,False,False,False
T002022,C00221,29.75,travel,22,standard,False,1,False,False,False
T002023,C00186,358.41,groceries,0,standard,False,1,False,False,False
T002024,C00571,112.82,cash,23,standard,False,2,False,False,False
T002025,C00459,76.21,groceries,5,standard,False,1,False,False,False
T002026,C00328,96.02,electronics,6,standard,False,2,False,True,False
T002027,C00258,487.54,crypto,13,standard,False,2,False,False,True
T002028,C00241,151.77,cash,16,standard,False,2,False,False,False
T002029,C00147,246.25,travel,16,standard,False,3,False,False,False
T002030,C00353,1997.57,groceries,16,standard,False,0,False,False,False
T002031,C00711,55.46,crypto,12,standard,False,2,False,False,False
T002032,C00744,57.67,crypto,5,standard,False,2,False,False,False
T002033,C00371,120.62,crypto,18,standard,False,2,False,False,False
T002034,C00453,25.1,groceries,4,standard,True,2,False,False,False
T002035,C00370,35.32,crypto,0,standard,False,0,False,False,False
T002036,C00369,29.28,travel,1,standard,False,2,False,False,False
T002037,C00646,514.01,cash,23,standard,False,2,False,False,False
T002038,C00509,128.89,utilities,15,high,False,2,False,False,False
T002039,C00095,44.74,travel,3,standard,True,2,False,False,True
T002040,C00728,28.78,utilities,6,standard,False,0,False,False,False
T002041,C00653,157.09,utilities,18,standard,False,3,False,False,False
T002042,C00060,205.15,groceries,6,standard,False,4,False,False,False
T002043,C00168,47.68,crypto,8,standard,False,3,False,False,False
T002044,C00298,204.87,cash,5,standard,False,3,False,False,False
T002045,C00600,37.58,cash,5,standard,False,2,False,False,False
T002046,C00126,275.47,crypto,17,standard,False,0,False,False,False
T002047,C00402,130.22,cash,20,standard,False,1,False,False,False
T002048,C00187,54.97,crypto,13,standard,True,4,False,False,False
T002049,C00090,16.48,travel,22,standard,False,3,False,False,False
T002050,C00382,79.67,cash,17,high,False,3,False,False,False
T002051,C00286,125.18,cash,17,standard,False,2,False,False,False
T002052,C00618,568.79,groceries,14,standard,False,3,False,False,False
T002053,C00026,44.43,travel,7,standard,True,1,False,False,False
T002054,C00020,61.76,utilities,10,standard,False,2,False,False,False
T002055,C00319,28.33,electronics,5,standard,False,2,False,False,False
T002056,C00704,124.28,travel,11,standard,False,1,False,False,False
T002057,C00650,55.92,electronics,1,standard,True,3,False,False,False
T002058,C00119,24.27,cash,12,standard,False,0,False,False,False
T002059,C00316,50.58,travel,19,standard,False,2,False,False,False
T002060,C00671,52.38,crypto,4,standard,True,1,False,False,False
T002061,C00197,27.72,utilities,15,standard,False,3,False,False,False
T002062,C00088,95.91,crypto,10,standard,False,5,False,False,False
T002063,C00047,35.53,utilities,14,standard,False,3,False,False,False
T002064,C00258,40.97,crypto,16,standard,True,1,False,False,True
T002065,C00159,66.59,groceries,5,standard,False,0,False,False,False
T002066,C00734,11.54,crypto,19,high,False,2,False,False,False
T002067,C00049,84.02,electronics,10,standard,False,1,False,False,False
T002068,C00341,46.05,cash,16,standard,False,1,False,False,False
T002069,C00228,29.45,cash,11,standard,False,0,False,False,False
T002070,C00370,524.84,cash,1,high,False,4,False,False,False
T002071,C00216,112.84,electronics,16,standard,False,2,False,False,False
T002072,C00221,29.24,travel,9,standard,False,1,False,True,False
T002073,C00320,13.45,cash,13,standard,False,3,False,False,False
T002074,C00398,30.89,electronics,16,standard,False,5,False,True,False
T002075,C00116,296.57,cash,6,standard,False,0,False,False,False
T002076,C00377,6.25,cash,7,standard,False,3,False,False,False
T002077,C00242,110.05,travel,6,standard,False,2,False,False,False
T002078,C00327,20.4,utilities,22,standard,False,2,False,False,False
T002079,C00594,87.78,travel,11,standard,False,7,False,False,False
T002080,C00512,820.97,travel,5,standard,False,3,False,False,False
T002081,C00201,247.62,crypto,14,standard,False,1,False,False,False
T002082,C00285,104.04,electronics,17,standard,False,1,False,False,False
T002083,C00242,52.26,utilities,5,standard,False,4,False,False,False
T002084,C00474,161.99,utilities,12,standard,False,2,False,False,False
T002085,C00315,26.77,groceries,21,standard,True,2,False,False,False
T002086,C00147,22.64,crypto,6,standard,False,2,False,False,False
T002087,C00090,74.96,electronics,18,standard,False,0,False,False,False
T002088,C00592,509.96,cash,22,high,False,1,False,False,False
T002089,C00575,97.19,cash,5,standard,True,1,False,False,False
T002090,C00507,254.26,utilities,14,high,False,0,False,False,False
T002091,C00290,36.35,electronics,4,standard,True,2,False,False,False
T002092,C00321,80.87,electronics,4,standard,True,3,False,False,False
T002093,C00304,14.4,electronics,14,high,True,1,False,True,False
T002094,C00497,84.59,travel,11,standard,False,3,False,False,False
T002095,C00298,34.85,groceries,15,standard,False,4,False,False,False
T002096,C00367,268.64,crypto,19,standard,False,7,False,False,False
T002097,C00409,148.31,electronics,10,standard,False,1,False,False,False
T002098,C00082,139.28,utilities,21,standard,False,0,False,False,False
T002099,C00542,269.28,utilities,23,standard,False,2,False,False,False
T002100,C00389,46.53,cash,10,standard,False,2,False,True,False
T002101,C00654,5.61,electronics,16,standard,False,0,False,False,False
T002102,C00281,9.96,electronics,10,standard,False,1,False,False,False
T002103,C00201,67.48,cash,15,high,False,1,False,True,False
T002104,C00293,16.26,utilities,10,standard,False,1,False,False,False
T002105,C00696,28.09,travel,21,standard,False,4,False,False,False
T002106,C00004,32.87,travel,15,high,False,3,False,False,False
T002107,C00566,85.59,crypto,21,standard,False,1,False,False,False
T002108,C00004,3.06,travel,12,standard,False,4,False,False,False
T002109,C00208,130.63,utilities,6,high,False,2,False,False,False
T002110,C00212,120.02,electronics,14,standard,False,2,False,False,False
T002111,C00286,58.1,crypto,6,standard,False,2,False,False,False
T002112,C00090,54.94,utilities,2,standard,False,3,False,False,False
T002113,C00722,474.07,electronics,0,standard,False,2,False,False,False
T002114,C00208,67.05,travel,13,standard,False,2,False,False,False
T002115,C00585,4.14,electronics,23,standard,False,3,False,False,False
T002116,C00235,265.01,utilities,10,standard,False,3,False,False,False
T002117,C00282,17.58,crypto,18,high,False,3,False,False,False
T002118,C00677,66.6,electronics,1,standard,False,3,False,False,False
T002119,C00576,379.44,travel,20,standard,False,4,False,False,False
T002120,C00193,21.51,travel,22,high,False,2,False,False,False
T002121,C00118,45.54,groceries,15,standard,False,2,False,False,False
T002122,C00407,131.25,cash,4,standard,True,0,False,False,False
T002123,C00109,50.8,crypto,15,standard,False,2,False,False,False
T002124,C00133,144.79,groceries,15,standard,False,0,False,False,False
T002125,C00442,36.57,crypto,6,high,False,3,False,False,False
T002126,C00277,39.32,crypto,3,standard,False,1,False,False,False
T002127,C00670,60.44,utilities,21,standard,False,2,False,False,False
T002128,C00695,55.52,electronics,19,standard,False,4,False,True,False
T002129,C00232,105.11,crypto,11,standard,False,2,False,False,False
T002130,C00492,184.87,electronics,21,high,False,1,False,False,False
T002131,C00111,287.47,electronics,5,standard,False,0,False,False,False
T002132,C00098,15.71,crypto,20,standard,False,4,False,False,False
T002133,C00324,44.49,groceries,18,standard,False,2,False,False,False
T002134,C00564,70.31,electronics,8,standard,False,3,False,False,False
T002135,C00167,210.16,electronics,1,standard,False,1,False,False,False
T002136,C00220,177.1,cash,9,standard,False,3,False,False,False
T002137,C00511,22.96,travel,8,standard,False,1,False,False,False
T002138,C00297,625.44,electronics,8,standard,False,2,False,False,False
T002139,C00226,57.71,groceries,1,standard,False,1,False,False,False
T002140,C00236,937.36,cash,12,standard,False,1,False,False,False
T002141,C00556,29.0,crypto,17,standard,True,2,False,False,True
T002142,C00521,36.92,travel,18,standard,False,1,False,False,False
T002143,C00038,389.31,crypto,17,standard,False,1,False,False,False
T002144,C00434,43.79,groceries,20,standard,False,0,False,False,False
T002145,C00741,77.35,cash,3,high,False,2,False,False,False
T002146,C00405,254.0,groceries,7,standard,False,4,False,False,False
T002147,C00707,133.02,utilities,17,standard,False,1,False,False,False
T002148,C00461,695.92,electronics,21,standard,False,2,False,False,False
T002149,C00443,35.6,cash,9,standard,False,1,False,False,False
T002150,C00481,92.22,travel,6,standard,False,7,False,False,False
T002151,C00043,33.66,crypto,12,standard,False,0,False,False,False
T002152,C00678,166.35,utilities,22,standard,False,2,False,False,False
T002153,C00324,210.74,cash,21,standard,False,4,False,False,False
T002154,C00284,129.82,electronics,21,standard,False,2,False,False,False
T002155,C00263,22.44,groceries,16,standard,False,1,False,False,False
T002156,C00739,127.52,cash,15,standard,False,2,False,False,False
T002157,C00546,24.71,cash,21,standard,False,3,False,False,False
T002158,C00316,32.42,groceries,15,standard,False,3,False,False,False
T002159,C00686,44.67,cash,2,high,False,0,False,False,False
T002160,C00018,82.52,electronics,18,standard,False,3,False,False,False
T002161,C00340,120.02,groceries,14,standard,True,2,False,False,False
T002162,C00644,31.66,travel,3,standard,False,2,False,False,False
T002163,C00604,54.48,cash,13,standard,False,4,False,True,False
T002164,C00678,575.48,travel,9,standard,False,1,False,False,False
T002165,C00618,58.5,groceries,13,standard,False,2,False,False,False
T002166,C00350,108.79,groceries,17,standard,False,3,False,True,False
T002167,C00328,33.77,cash,19,standard,False,2,False,False,False
T002168,C00481,830.75,electronics,4,standard,False,3,False,False,False
T002169,C00719,32.53,utilities,15,standard,False,2,False,False,False
T002170,C00596,56.01,travel,20,standard,False,3,False,False,False
T002171,C00717,49.91,utilities,13,standard,False,3,False,False,False
T002172,C00001,51.04,electronics,0,standard,False,3,False,False,False
T002173,C00368,166.95,utilities,19,high,True,2,False,False,True
T002174,C00247,49.21,groceries,18,standard,True,0,False,False,False
T002175,C00198,133.35,groceries,13,standard,False,3,False,False,False
T002176,C00655,552.94,crypto,2,high,False,2,False,False,False
T002177,C00662,19.94,electronics,8,standard,False,1,False,False,False
T002178,C00159,39.87,groceries,9,standard,False,3,False,False,False
T002179,C00093,22.18,groceries,2,high,False,1,False,False,False
T002180,C00700,67.43,travel,5,standard,False,4,False,False,False
T002181,C00614,35.87,electronics,14,standard,True,1,False,False,True
T002182,C00213,112.94,travel,4,standard,False,1,False,False,False
T002183,C00727,1.65,travel,10,standard,False,3,False,False,False
T002184,C00494,177.55,utilities,15,standard,False,1,False,True,False
T002185,C00512,29.7,crypto,2,high,False,3,False,False,False
T002186,C00088,80.16,crypto,21,high,False,1,False,False,False
T002187,C00188,6.29,cash,22,standard,False,4,False,False,False
T002188,C00639,224.67,electronics,19,standard,False,3,False,False,False
T002189,C00610,6.16,travel,1,standard,False,1,False,False,False
T002190,C00188,13.61,electronics,8,standard,False,2,False,False,False
T002191,C00239,72.49,groceries,20,standard,False,2,False,False,False
T002192,C00632,18.47,travel,5,standard,True,2,False,False,False
T002193,C00361,24.79,electronics,11,high,False,3,False,False,False
T002194,C00221,540.11,travel,3,high,False,1,False,False,False
T002195,C00249,91.15,crypto,14,standard,False,3,False,False,False
T002196,C00335,35.75,travel,17,standard,False,0,False,False,False
T002197,C00650,29.11,travel,3,standard,False,7,False,False,True
T002198,C00210,123.33,utilities,10,standard,False,4,False,False,False
T002199,C00323,122.75,crypto,3,standard,False,2,False,False,False
T002200,C00507,37.74,crypto,10,standard,True,1,False,False,False
T002201,C00273,6.07,crypto,18,standard,False,1,False,False,False
T002202,C00575,24.91,cash,10,standard,False,5,False,False,False
T002203,C00416,3.36,crypto,0,standard,False,2,False,False,False
T002204,C00319,16.21,electronics,16,standard,False,2,False,True,False
T002205,C00352,95.96,travel,22,standard,False,2,False,False,False
T002206,C00093,244.24,utilities,6,standard,True,2,False,False,False
T002207,C00353,210.67,utilities,3,high,False,1,False,False,True
T002208,C00673,97.72,groceries,14,high,False,1,False,False,False
T002209,C00695,153.95,utilities,8,standard,False,2,False,False,False
T002210,C00398,10.17,electronics,6,standard,False,4,False,False,False
T002211,C00055,103.75,cash,18,high,False,0,False,False,False
T002212,C00067,7.5,cash,21,standard,False,0,False,False,False
T002213,C00605,17.53,groceries,14,standard,False,1,False,False,False
T002214,C00537,66.64,crypto,7,high,False,0,False,False,False
T002215,C00745,575.04,travel,12,standard,False,2,False,True,False
T002216,C00705,30.01,electronics,0,high,False,1,False,False,False
T002217,C00311,20.49,electronics,2,standard,False,2,False,False,False
T002218,C00034,110.01,cash,21,standard,False,1,False,False,False
T002219,C00543,134.07,groceries,10,high,False,1,False,False,False
T002220,C00370,16.36,groceries,18,standard,False,2,False,False,False
T002221,C00231,70.81,cash,7,high,False,5,False,False,False
T002222,C00451,26.07,travel,5,standard,False,1,False,False,False
T002223,C00119,131.86,cash,0,standard,False,3,False,False,False
T002224,C00740,95.45,crypto,7,standard,False,2,False,False,False
T002225,C00649,70.47,cash,23,standard,False,0,False,False,False
T002226,C00226,54.07,groceries,3,standard,False,1,False,False,False
T002227,C00179,99.22,electronics,22,standard,False,3,False,False,False
T002228,C00295,24.04,groceries,22,high,False,2,False,False,False
T002229,C00093,407.33,crypto,21,standard,False,3,False,False,False
T002230,C00180,634.11,crypto,7,standard,False,1,False,False,False
T002231,C00069,174.04,electronics,7,standard,False,1,False,True,False
T002232,C00258,20.92,electronics,21,standard,False,1,False,False,False
T002233,C00145,472.46,travel,8,standard,False,2,False,False,False
T002234,C00093,14.6,electronics,9,standard,False,1,False,False,False
T002235,C00440,156.08,utilities,8,standard,False,2,False,True,False
T002236,C00568,166.45,travel,8,standard,False,2,False,False,False
T002237,C00532,92.02,travel,13,high,False,3,False,False,False
T002238,C00432,214.73,groceries,14,high,False,2,False,False,False
T002239,C00317,376.0,crypto,6,high,False,2,False,False,False
T002240,C00555,19.35,electronics,15,standard,False,3,False,False,False
T002241,C00315,256.31,travel,12,standard,False,3,False,False,False
T002242,C00058,33.37,crypto,11,standard,False,3,False,True,False
T002243,C00446,71.58,crypto,1,high,True,1,False,True,True
T002244,C00497,22.44,travel,20,standard,False,3,False,False,False
T002245,C00604,48.0,groceries,23,standard,False,5,False,False,False
T002246,C00094,73.71,cash,21,standard,False,1,False,False,False
T002247,C00298,43.46,groceries,18,standard,False,0,False,False,False
T002248,C00000,88.18,groceries,17,standard,False,2,False,False,False
T002249,C00143,50.69,crypto,16,standard,False,2,False,False,False
T002250,C00137,50.86,groceries,13,standard,True,1,False,False,False
T002251,C00431,57.51,cash,22,standard,False,6,False,False,False
T002252,C00700,39.79,cash,4,high,False,0,False,False,False
T002253,C00127,360.75,electronics,10,standard,False,2,False,False,False
T002254,C00358,19.01,electronics,20,standard,False,4,False,False,False
T002255,C00240,452.63,cash,17,standard,False,0,False,False,False
T002256,C00215,48.01,utilities,0,standard,False,3,False,False,False
T002257,C00191,17.58,crypto,3,standard,False,4,False,False,False
T002258,C00375,13.58,electronics,23,standard,False,3,False,False,False
T002259,C00652,38.79,utilities,23,standard,False,5,False,False,False
T002260,C00369,61.57,groceries,1,standard,True,2,False,False,True
T002261,C00066,102.89,travel,20,standard,False,2,False,False,False
T002262,C00118,496.19,crypto,8,standard,False,2,False,False,False
T002263,C00151,16.59,groceries,22,standard,False,3,False,False,False
T002264,C00296,154.66,crypto,10,standard,False,7,False,False,False
T002265,C00136,166.82,utilities,8,standard,False,2,False,False,False
T002266,C00341,24.38,crypto,5,standard,False,4,False,False,False
T002267,C00083,120.38,travel,8,high,False,6,False,False,False
T002268,C00277,401.85,utilities,12,standard,False,2,False,True,False
T002269,C00577,268.88,groceries,5,standard,False,0,False,False,False
T002270,C00429,35.13,electronics,21,standard,False,4,False,False,False
T002271,C00161,347.63,travel,21,standard,False,2,False,False,False
T002272,C00163,87.79,electronics,11,standard,False,2,False,False,False
T002273,C00632,59.98,crypto,3,standard,False,1,False,False,False
T002274,C00414,47.61,travel,23,standard,False,2,False,False,False
T002275,C00264,176.24,travel,0,standard,True,2,False,False,False
T002276,C00693,73.11,electronics,19,standard,False,1,False,False,False
T002277,C00355,135.69,utilities,1,standard,True,3,False,False,False
T002278,C00154,52.65,travel,13,standard,False,5,False,False,False
